Station: Sion-Aéroport-A9
Land, Autobahn
Stundenmittelwerte, PREC: Stundensummen
MEZ/CET
Quelle: NABEL/MeteoSchweiz
Die Messwerte des laufenden Jahres sind vorläufig und noch nicht abschliessend geprüft.
Datum/Zeit;O3 [ug/m3];NO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
14.01.2019 06:00;59.9;9.8;2.6;0.7;13.6;6.8;0.2;0.0
14.01.2019 07:00;64.5;12.7;4.7;1.1;17.5;7.3;0.0;0.0
14.01.2019 08:00;48.2;37.7;10.1;2.1;62.3;6.9;0.0;0.0
14.01.2019 09:00;53.4;27.3;7.5;1.7;41.0;6.5;0.1;3.3
14.01.2019 10:00;52.5;27.9;4.8;1.1;43.6;6.0;0.0;46.0
14.01.2019 11:00;56.6;26.6;8.1;1.6;43.1;6.3;0.0;130.2
14.01.2019 12:00;65.1;12.4;2.1;0.8;15.1;6.5;0.0;161.3
14.01.2019 13:00;62.6;24.4;2.1;0.8;34.6;7.0;0.0;154.3
14.01.2019 14:00;72.6;8.9;2.1;0.9;10.3;7.3;0.0;164.5
14.01.2019 15:00;62.3;20.1;7.8;1.6;26.7;7.0;0.0;113.5
14.01.2019 16:00;69.2;9.6;3.9;1.2;10.7;6.3;0.0;63.0
14.01.2019 17:00;61.4;16.9;5.1;1.5;20.1;5.8;0.0;21.2
14.01.2019 18:00;59.7;20.5;7.1;1.5;24.8;6.1;0.0;0.2
14.01.2019 19:00;46.0;40.0;10.0;1.9;59.1;5.7;0.0;0.0
14.01.2019 20:00;59.6;20.6;4.8;1.5;27.7;5.8;0.0;0.0
14.01.2019 21:00;57.0;23.9;3.8;0.9;31.0;4.7;0.0;0.0
14.01.2019 22:00;55.8;17.8;3.8;1.2;21.9;4.2;0.0;0.0
14.01.2019 23:00;37.8;34.9;6.1;1.8;44.2;4.0;0.0;0.0
15.01.2019 00:00;66.5;5.7;3.1;1.6;6.7;4.4;0.0;0.0
15.01.2019 01:00;64.4;5.7;2.6;1.6;6.3;3.8;0.0;0.0
15.01.2019 02:00;55.6;10.7;3.1;1.9;12.0;2.5;0.0;0.0
15.01.2019 03:00;34.8;18.0;3.3;2.0;20.7;0.9;0.0;0.0
15.01.2019 04:00;26.1;23.3;3.2;1.8;26.6;-0.2;0.0;0.0
15.01.2019 05:00;14.3;32.5;3.5;1.8;41.0;-0.8;0.0;0.0
15.01.2019 06:00;2.6;49.1;3.8;1.9;103.1;-1.2;0.0;0.0
15.01.2019 07:00;0.9;66.7;5.7;2.2;179.5;-1.8;0.0;0.0
15.01.2019 08:00;0.9;85.9;9.8;3.0;299.9;-1.8;0.0;0.0
15.01.2019 09:00;1.3;110.2;10.6;3.8;439.5;-1.8;0.0;9.8
15.01.2019 10:00;2.5;119.5;18.0;5.1;536.6;-1.8;0.0;30.7
15.01.2019 11:00;4.5;99.8;24.3;6.7;426.1;-1.1;0.0;73.0
15.01.2019 12:00;16.4;66.0;28.9;5.3;178.1;2.0;0.0;365.2
15.01.2019 13:00;39.9;39.0;26.0;4.8;84.6;3.6;0.0;403.0
15.01.2019 14:00;46.1;37.2;20.4;3.6;75.3;4.7;0.0;385.8
15.01.2019 15:00;49.7;34.7;18.5;3.1;67.3;4.9;0.0;315.5
15.01.2019 16:00;40.0;46.8;28.9;4.7;91.0;4.4;0.0;97.8
15.01.2019 17:00;15.2;74.8;36.7;6.7;174.9;3.2;0.0;19.7
15.01.2019 18:00;2.2;109.7;74.7;12.4;387.1;1.5;0.0;0.8
15.01.2019 19:00;1.4;95.7;56.3;10.4;269.9;0.6;0.0;0.0
15.01.2019 20:00;4.4;69.0;24.4;5.9;120.8;0.9;0.0;0.0
15.01.2019 21:00;4.0;65.7;18.2;5.9;112.6;-0.2;0.0;0.0
15.01.2019 22:00;9.2;53.2;11.7;5.1;75.1;-0.3;0.0;0.0
15.01.2019 23:00;5.9;52.1;13.2;6.2;67.9;-0.3;0.0;0.0
16.01.2019 00:00;8.3;47.3;10.3;5.5;57.4;-1.1;0.0;0.0
16.01.2019 01:00;7.7;45.9;9.6;5.7;56.4;-1.1;0.0;0.0
16.01.2019 02:00;11.3;38.8;9.5;5.7;43.9;-1.3;0.0;0.0
16.01.2019 03:00;13.7;38.2;8.7;5.4;41.8;-1.6;0.0;0.0
16.01.2019 04:00;10.2;39.9;8.1;4.7;46.2;-1.9;0.0;0.0
16.01.2019 05:00;12.3;36.6;6.7;4.0;42.6;-1.9;0.0;0.0
16.01.2019 06:00;9.4;44.5;6.9;3.5;64.2;-2.1;0.0;0.0
16.01.2019 07:00;9.5;49.3;6.6;3.1;88.6;-2.2;0.0;0.0
16.01.2019 08:00;2.4;64.3;10.3;3.7;136.6;-2.4;0.0;0.0
16.01.2019 09:00;2.1;79.3;19.6;5.3;257.4;-2.5;0.0;12.7
16.01.2019 10:00;5.9;66.7;15.6;5.4;165.8;-1.9;0.0;34.8
16.01.2019 11:00;8.7;68.3;19.9;5.8;171.2;-1.3;0.0;79.3
16.01.2019 12:00;14.4;73.5;33.2;7.1;200.1;1.3;0.0;371.3
16.01.2019 13:00;28.0;55.9;33.6;6.6;119.3;3.3;0.0;402.7
16.01.2019 14:00;36.6;50.4;38.0;6.4;98.9;5.1;0.0;394.5
16.01.2019 15:00;40.6;47.5;26.6;5.0;89.6;6.4;0.0;335.2
16.01.2019 16:00;25.5;68.6;31.0;5.2;147.8;5.6;0.0;87.5
16.01.2019 17:00;7.6;94.0;58.3;10.0;252.7;3.8;0.0;26.0
16.01.2019 18:00;2.4;107.4;67.4;11.9;360.1;2.2;0.0;1.3
16.01.2019 19:00;1.4;88.7;48.7;9.2;242.1;1.6;0.0;0.0
16.01.2019 20:00;1.7;75.6;22.8;7.2;167.0;1.6;0.0;0.0
16.01.2019 21:00;0.9;72.3;21.3;8.3;146.4;0.9;0.0;0.0
16.01.2019 22:00;0.9;65.6;19.5;8.7;126.1;-0.1;0.0;0.0
16.01.2019 23:00;0.8;64.9;19.0;10.1;140.0;-0.7;0.0;0.0
17.01.2019 00:00;0.6;59.2;18.2;10.4;101.3;-0.9;0.0;0.0
17.01.2019 01:00;0.1;53.0;16.9;10.0;82.9;-1.0;0.0;0.0
17.01.2019 02:00;0.0;49.6;15.8;9.5;78.3;-1.6;0.0;0.0
17.01.2019 03:00;0.1;44.2;14.5;8.8;71.9;-2.6;0.0;0.0
17.01.2019 04:00;0.0;41.1;12.3;7.8;70.4;-2.6;0.0;0.0
17.01.2019 05:00;0.0;42.9;12.2;7.5;86.6;-3.1;0.0;0.0
17.01.2019 06:00;0.0;49.3;12.0;7.4;108.3;-2.9;0.0;0.0
17.01.2019 07:00;0.0;56.2;12.9;6.8;153.6;-2.6;0.0;0.0
17.01.2019 08:00;0.0;63.5;12.5;5.8;184.3;-2.0;0.0;0.0
17.01.2019 09:00;0.2;72.4;15.9;5.8;228.4;-0.9;0.0;16.5
17.01.2019 10:00;1.1;72.0;19.1;6.4;223.5;-0.5;0.0;40.3
17.01.2019 11:00;2.6;86.8;31.9;9.1;335.0;0.7;0.0;119.0
17.01.2019 12:00;6.7;73.7;53.4;11.5;191.6;2.2;0.0;133.5
17.01.2019 13:00;3.4;79.2;44.6;11.0;242.4;2.2;0.0;95.8
17.01.2019 14:00;4.5;78.4;46.0;12.0;222.8;2.9;0.0;112.3
17.01.2019 15:00;7.8;74.4;41.3;10.2;167.0;3.2;0.0;78.7
17.01.2019 16:00;27.7;46.7;24.3;6.2;79.8;4.0;0.0;41.8
17.01.2019 17:00;26.1;62.0;12.3;3.5;136.2;4.0;0.0;15.7
17.01.2019 18:00;5.1;81.8;17.6;5.1;166.3;4.4;0.0;0.3
17.01.2019 19:00;13.1;75.1;16.1;3.7;120.6;4.0;0.0;0.0
17.01.2019 20:00;13.6;68.5;24.0;5.1;98.6;3.1;0.0;0.0
17.01.2019 21:00;49.5;26.4;10.7;2.7;38.2;3.4;0.0;0.0
17.01.2019 22:00;65.3;10.2;3.1;0.9;12.6;2.8;0.0;0.0
17.01.2019 23:00;54.5;20.9;2.4;1.4;25.2;2.6;0.0;0.0
18.01.2019 00:00;41.0;27.5;3.5;1.9;32.1;1.4;0.0;0.0
18.01.2019 01:00;17.5;46.7;4.1;2.5;60.0;0.2;0.0;0.0
18.01.2019 02:00;16.9;36.0;4.6;2.6;39.0;-0.4;0.0;0.0
18.01.2019 03:00;14.0;35.1;4.2;2.5;38.6;-1.2;0.0;0.0
18.01.2019 04:00;11.0;36.1;5.0;2.6;42.0;-1.3;0.0;0.0
18.01.2019 05:00;10.7;38.9;4.5;2.5;47.2;-0.8;0.0;0.0
18.01.2019 06:00;15.0;35.9;5.0;2.8;50.1;-0.5;0.0;0.0
18.01.2019 07:00;11.2;46.6;6.6;2.8;78.0;-0.4;0.0;0.0
18.01.2019 08:00;3.3;76.9;13.3;3.9;217.4;-0.5;0.0;0.0
18.01.2019 09:00;2.2;93.5;14.4;4.3;282.6;-0.3;0.0;12.2
18.01.2019 10:00;5.2;91.9;20.8;8.8;294.4;-1.0;0.0;30.8
18.01.2019 11:00;7.0;94.7;27.0;11.4;327.4;-1.0;0.0;90.5
18.01.2019 12:00;20.0;70.1;41.0;15.3;184.3;1.9;0.0;368.2
18.01.2019 13:00;48.4;29.2;23.7;5.4;52.8;3.1;0.0;392.5
18.01.2019 14:00;48.9;34.3;27.0;5.5;64.1;3.5;0.0;320.3
18.01.2019 15:00;55.7;25.0;13.1;3.6;41.1;3.3;0.0;244.8
18.01.2019 16:00;58.0;19.3;13.3;3.7;26.1;3.2;0.0;135.2
18.01.2019 17:00;25.7;65.8;33.0;6.6;121.9;2.5;0.0;44.2
18.01.2019 18:00;33.8;38.3;17.8;5.3;41.1;1.3;0.0;1.3
18.01.2019 19:00;4.9;86.4;25.3;8.3;173.4;0.6;0.0;0.0
18.01.2019 20:00;2.8;85.9;28.2;9.9;182.0;0.1;0.0;0.0
18.01.2019 21:00;3.2;78.7;23.7;9.7;157.3;-0.5;0.0;0.0
18.01.2019 22:00;3.7;67.4;17.4;7.4;101.8;-0.1;0.0;0.0
18.01.2019 23:00;12.0;55.1;17.5;7.9;70.5;-0.8;0.0;0.0
19.01.2019 00:00;12.6;55.0;20.1;7.4;75.7;-1.4;0.0;0.0
19.01.2019 01:00;12.0;53.6;18.7;6.8;76.0;-2.2;0.0;0.0
19.01.2019 02:00;12.7;48.3;14.1;5.7;62.5;-2.0;0.0;0.0
19.01.2019 03:00;21.0;37.7;9.7;4.5;41.6;-2.4;0.0;0.0
19.01.2019 04:00;25.0;31.6;10.6;5.1;35.6;-2.2;0.0;0.0
19.01.2019 05:00;28.2;28.2;9.5;4.6;32.9;-2.5;0.0;0.0
19.01.2019 06:00;26.8;29.9;8.7;3.9;31.3;-2.8;0.0;0.0
19.01.2019 07:00;24.9;37.8;9.4;3.6;46.8;-3.0;0.0;0.0
19.01.2019 08:00;9.4;64.2;18.9;5.4;114.7;-3.0;0.0;0.0
19.01.2019 09:00;12.8;54.2;13.3;4.2;77.1;-3.5;0.0;11.3
19.01.2019 10:00;9.2;73.8;22.9;6.0;170.5;-3.6;0.0;33.3
19.01.2019 11:00;13.1;71.5;25.3;6.6;153.1;-3.0;0.0;102.3
19.01.2019 12:00;27.3;62.9;42.2;9.1;134.7;-0.2;0.0;381.3
19.01.2019 13:00;48.1;38.3;29.2;6.2;65.5;2.2;0.0;418.7
19.01.2019 14:00;56.4;33.1;18.0;4.2;52.7;3.7;0.0;401.0
19.01.2019 15:00;57.7;39.7;21.2;4.7;65.5;4.6;0.0;331.2
19.01.2019 16:00;54.6;46.6;24.8;5.1;77.5;4.5;0.0;122.0
19.01.2019 17:00;34.6;63.4;34.2;7.8;109.2;2.3;0.0;27.2
19.01.2019 18:00;7.0;96.8;49.4;10.4;186.1;0.4;0.0;2.0
19.01.2019 19:00;4.5;95.3;46.2;11.1;179.1;-0.8;0.0;0.0
19.01.2019 20:00;1.8;100.9;38.3;11.1;226.5;-1.9;0.0;0.0
19.01.2019 21:00;8.1;76.7;25.7;9.2;108.1;-1.6;0.0;0.0
19.01.2019 22:00;10.6;71.0;29.0;12.5;114.3;-1.5;0.0;0.0
19.01.2019 23:00;11.2;70.5;27.1;11.9;114.5;-2.1;0.0;0.0
20.01.2019 00:00;15.1;56.6;22.5;11.4;76.0;-2.2;0.0;0.0
20.01.2019 01:00;3.3;70.7;25.0;12.4;121.4;-2.9;0.0;0.0
20.01.2019 02:00;6.0;62.0;22.0;10.9;91.1;-3.3;0.0;0.0
20.01.2019 03:00;9.9;54.4;17.2;9.2;64.6;-3.9;0.0;0.0
20.01.2019 04:00;9.7;52.3;15.9;8.4;64.2;-4.3;0.0;0.0
20.01.2019 05:00;5.2;52.0;14.9;8.2;63.2;-4.6;0.0;0.0
20.01.2019 06:00;6.8;49.0;15.3;8.2;61.5;-5.0;0.0;0.0
20.01.2019 07:00;9.5;48.6;13.1;7.0;60.2;-4.6;0.0;0.0
20.01.2019 08:00;6.4;54.9;14.2;7.3;79.2;-4.8;0.0;0.0
20.01.2019 09:00;14.7;46.4;13.0;6.1;60.6;-3.5;0.0;22.8
20.01.2019 10:00;25.1;42.7;18.6;6.8;57.5;-2.4;0.0;78.0
20.01.2019 11:00;40.1;32.0;16.3;5.9;40.8;-1.2;0.0;147.7
20.01.2019 12:00;41.1;43.3;33.7;8.0;73.2;0.3;0.0;337.8
20.01.2019 13:00;60.7;27.1;21.5;5.8;40.0;2.5;0.0;371.7
20.01.2019 14:00;68.0;21.8;15.7;4.7;28.2;3.3;0.0;242.7
20.01.2019 15:00;59.2;34.1;16.5;5.3;46.7;3.2;0.0;156.3
20.01.2019 16:00;52.7;39.8;19.5;6.1;55.6;3.2;0.0;121.5
20.01.2019 17:00;37.7;57.4;29.2;7.8;90.6;2.5;0.0;42.7
20.01.2019 18:00;9.1;86.8;42.4;12.3;146.8;0.7;0.0;1.5
20.01.2019 19:00;2.9;100.7;48.4;13.6;230.6;-0.6;0.0;0.0
20.01.2019 20:00;2.2;90.8;47.1;12.4;194.2;-1.1;0.0;0.0
20.01.2019 21:00;3.1;88.0;37.6;11.9;193.7;-1.8;0.0;0.0
20.01.2019 22:00;2.2;84.1;33.2;11.8;188.0;-2.1;0.0;0.0
20.01.2019 23:00;5.9;67.0;29.1;12.7;97.6;-1.9;0.0;0.0
21.01.2019 00:00;3.1;65.4;28.5;14.5;96.9;-1.4;0.0;0.0
21.01.2019 01:00;10.1;52.0;22.3;14.3;60.0;-1.6;0.0;0.0
21.01.2019 02:00;7.2;53.3;20.2;13.3;62.3;-1.7;0.0;0.0
21.01.2019 03:00;14.3;45.4;16.0;10.4;49.3;-1.2;0.0;0.0
21.01.2019 04:00;23.3;36.3;11.9;7.5;38.2;-1.3;0.0;0.0
21.01.2019 05:00;22.6;40.5;9.3;5.8;45.4;-1.6;0.0;0.0
21.01.2019 06:00;4.3;69.3;15.1;6.3;130.0;-2.2;0.0;0.0
21.01.2019 07:00;5.2;74.5;19.8;6.3;139.6;-2.1;0.0;0.0
21.01.2019 08:00;3.5;92.1;35.5;9.1;261.7;-2.2;0.0;0.0
21.01.2019 09:00;2.2;100.4;65.0;12.1;304.4;-2.1;0.0;19.5
21.01.2019 10:00;9.0;79.8;35.6;7.9;173.1;-1.1;0.0;89.0
21.01.2019 11:00;10.8;86.1;71.0;12.6;211.6;-0.1;0.0;161.7
21.01.2019 12:00;27.8;61.1;45.7;8.6;127.8;1.2;0.0;319.8
21.01.2019 13:00;42.8;48.3;31.5;6.2;87.3;2.3;0.0;291.8
21.01.2019 14:00;57.6;32.4;23.5;4.8;56.2;3.1;0.0;371.0
21.01.2019 15:00;60.4;33.5;18.0;3.7;55.5;3.7;0.0;346.0
21.01.2019 16:00;53.6;43.2;55.5;7.8;75.0;3.9;0.0;134.5
21.01.2019 17:00;31.8;71.9;50.1;9.4;141.2;3.0;0.0;23.7
21.01.2019 18:00;8.5;105.9;52.7;12.3;263.8;1.0;0.0;1.7
21.01.2019 19:00;2.5;107.3;63.7;16.5;284.4;-0.4;0.0;0.0
21.01.2019 20:00;2.4;87.1;34.6;10.5;160.3;-1.1;0.0;0.0
21.01.2019 21:00;8.3;73.2;25.4;9.6;121.3;-1.3;0.0;0.0
21.01.2019 22:00;11.8;64.3;17.8;8.9;92.0;-1.9;0.0;0.0
21.01.2019 23:00;6.2;65.1;16.2;9.2;94.1;-2.7;0.0;0.0
22.01.2019 00:00;7.2;57.0;14.0;8.2;70.2;-3.5;0.0;0.0
22.01.2019 01:00;9.6;47.2;13.1;8.6;56.9;-3.9;0.0;0.0
22.01.2019 02:00;17.1;38.2;14.1;8.8;41.9;-4.4;0.0;0.0
22.01.2019 03:00;19.0;35.9;13.6;8.3;39.0;-4.5;0.0;0.0
22.01.2019 04:00;14.2;43.1;10.7;7.2;47.8;-4.7;0.0;0.0
22.01.2019 05:00;8.0;48.1;12.1;7.1;60.8;-5.0;0.0;0.0
22.01.2019 06:00;6.0;51.9;11.7;6.2;69.4;-5.5;0.0;0.0
22.01.2019 07:00;2.9;66.0;13.7;5.7;121.2;-5.7;0.0;0.0
22.01.2019 08:00;1.4;84.7;24.0;6.7;230.7;-5.3;0.0;0.0
22.01.2019 09:00;2.7;76.6;24.4;6.4;185.8;-5.4;0.0;11.5
22.01.2019 10:00;6.5;79.4;28.6;6.9;201.0;-5.2;0.0;30.5
22.01.2019 11:00;7.0;92.2;54.1;12.1;293.9;-5.1;0.0;124.0
22.01.2019 12:00;26.4;69.5;53.4;10.6;176.0;-2.0;0.0;400.7
22.01.2019 13:00;50.7;41.8;30.8;5.9;79.2;0.3;0.0;441.7
22.01.2019 14:00;55.9;38.7;26.7;5.1;67.0;1.8;0.0;426.3
22.01.2019 15:00;60.2;38.9;24.4;4.1;68.2;2.3;0.0;354.2
22.01.2019 16:00;56.1;46.1;25.8;4.2;82.0;1.7;0.0;141.5
22.01.2019 17:00;34.4;71.2;39.8;6.9;141.1;1.0;0.0;22.8
22.01.2019 18:00;9.6;110.4;52.9;9.9;265.2;-0.9;0.0;1.7
22.01.2019 19:00;2.7;112.2;49.8;11.6;282.9;-1.8;0.0;0.0
22.01.2019 20:00;2.6;90.7;35.9;8.5;164.1;-2.4;0.0;0.0
22.01.2019 21:00;6.9;79.9;30.2;9.2;139.2;-3.6;0.0;0.0
22.01.2019 22:00;3.0;78.4;21.3;8.0;134.5;-3.9;0.0;0.0
22.01.2019 23:00;3.7;73.3;19.9;6.8;121.2;-4.4;0.0;0.0
23.01.2019 00:00;17.2;52.0;17.0;7.7;60.3;-4.5;0.0;0.0
23.01.2019 01:00;25.1;38.5;13.9;7.3;40.7;-4.3;0.0;0.0
23.01.2019 02:00;24.2;37.8;13.5;7.9;39.7;-4.2;0.0;0.0
23.01.2019 03:00;35.2;27.7;9.6;5.5;28.8;-4.0;0.0;0.0
23.01.2019 04:00;37.2;26.6;8.2;5.0;28.7;-3.8;0.0;0.0
23.01.2019 05:00;33.1;30.8;6.9;4.3;33.5;-3.6;0.0;0.0
23.01.2019 06:00;18.9;48.6;11.7;5.1;68.8;-3.7;0.0;0.0
23.01.2019 07:00;31.1;38.8;11.2;3.9;48.7;-3.3;0.0;0.0
23.01.2019 08:00;5.2;87.0;27.5;5.6;178.0;-3.0;0.0;0.0
23.01.2019 09:00;7.5;85.4;42.7;7.4;190.1;-3.3;0.0;26.0
23.01.2019 10:00;16.2;75.1;34.0;6.4;147.7;-2.5;0.0;119.5
23.01.2019 11:00;31.6;54.3;34.4;6.2;83.7;-1.5;0.0;178.0
23.01.2019 12:00;33.6;58.5;32.8;6.0;99.6;-0.4;0.0;230.5
23.01.2019 13:00;39.1;52.6;26.0;5.4;84.6;0.8;0.0;322.2
23.01.2019 14:00;;;23.6;4.6;;1.1;0.0;234.2
23.01.2019 15:00;;;15.9;3.7;;1.5;0.0;178.7
23.01.2019 16:00;56.3;23.8;20.6;5.9;28.5;1.8;0.0;84.3
23.01.2019 17:00;47.1;37.3;20.3;8.5;54.6;1.6;0.0;28.3
23.01.2019 18:00;32.7;59.4;31.7;11.0;100.9;1.0;0.0;1.3
23.01.2019 19:00;36.2;47.5;21.0;10.0;63.6;0.1;0.0;0.0
23.01.2019 20:00;35.8;39.9;16.7;10.3;46.9;-0.3;0.0;0.0
23.01.2019 21:00;15.5;63.9;20.3;12.2;94.8;-0.7;0.0;0.0
23.01.2019 22:00;6.6;64.9;23.6;14.1;99.3;-1.5;0.0;0.0
23.01.2019 23:00;8.7;61.7;22.7;13.3;92.1;-2.0;0.0;0.0
24.01.2019 00:00;23.1;38.0;20.7;14.1;44.9;-1.9;0.0;0.0
24.01.2019 01:00;21.3;36.5;18.6;13.3;44.4;-2.2;0.0;0.0
24.01.2019 02:00;27.6;29.2;16.5;12.2;35.5;-2.7;0.0;0.0
24.01.2019 03:00;25.0;29.7;13.8;10.5;33.5;-3.4;0.0;0.0
24.01.2019 04:00;28.3;29.4;12.3;9.2;32.6;-3.5;0.0;0.0
24.01.2019 05:00;22.5;34.7;13.9;9.2;45.3;-3.3;0.0;0.0
24.01.2019 06:00;19.1;40.7;15.5;9.7;57.7;-2.9;0.0;0.0
24.01.2019 07:00;17.6;51.3;18.9;9.8;81.9;-2.8;0.0;0.0
24.01.2019 08:00;5.5;77.2;37.6;12.1;171.3;-2.6;0.0;0.0
24.01.2019 09:00;5.5;71.5;39.8;12.3;141.2;-2.4;0.0;9.2
24.01.2019 10:00;10.8;70.6;43.2;12.1;144.5;-1.9;0.0;58.5
24.01.2019 11:00;27.6;52.8;24.0;8.8;87.8;-1.1;0.0;154.2
24.01.2019 12:00;33.8;51.9;35.0;9.8;90.8;0.5;0.0;180.0
24.01.2019 13:00;46.6;35.7;24.8;8.7;61.8;0.9;0.0;431.5
24.01.2019 14:00;54.7;28.4;19.5;7.9;48.3;0.9;0.0;348.5
24.01.2019 15:00;56.0;21.6;20.8;11.0;33.1;1.7;0.0;331.3
24.01.2019 16:00;50.0;27.7;24.7;13.9;41.1;2.0;0.0;168.7
24.01.2019 17:00;36.3;49.7;35.6;16.7;84.1;1.8;0.0;51.8
24.01.2019 18:00;23.0;80.8;35.0;18.1;126.9;0.6;0.0;3.8
24.01.2019 19:00;14.2;72.8;38.7;17.6;130.0;-0.1;0.0;0.0
24.01.2019 20:00;7.9;75.6;34.8;18.1;136.8;-1.2;0.0;0.0
24.01.2019 21:00;5.7;73.4;30.0;16.0;123.8;-1.9;0.0;0.0
24.01.2019 22:00;17.2;54.4;27.6;16.3;78.6;-2.7;0.0;0.0
24.01.2019 23:00;18.7;49.6;21.0;14.3;63.3;-3.1;0.0;0.0
25.01.2019 00:00;27.9;39.7;17.5;12.1;47.4;-3.4;0.0;0.0
25.01.2019 01:00;27.9;35.3;17.2;13.3;39.1;-3.8;0.0;0.0
25.01.2019 02:00;37.6;23.9;13.6;11.1;26.3;-4.5;0.0;0.0
25.01.2019 03:00;24.3;32.4;13.7;11.2;36.6;-5.0;0.0;0.0
25.01.2019 04:00;14.0;41.0;14.7;12.4;49.5;-5.6;0.0;0.0
25.01.2019 05:00;9.7;44.2;15.1;12.5;58.7;-5.2;0.0;0.0
25.01.2019 06:00;5.0;54.8;17.5;12.7;92.6;-4.8;0.0;0.0
25.01.2019 07:00;4.1;67.7;17.4;11.3;118.5;-4.0;0.0;0.0
25.01.2019 08:00;3.5;93.4;39.2;12.8;216.2;-3.4;0.0;0.0
25.01.2019 09:00;2.6;95.1;60.0;14.9;237.7;-3.0;0.0;9.2
25.01.2019 10:00;6.6;70.5;46.2;15.6;137.2;-2.6;0.0;69.7
25.01.2019 11:00;18.4;60.3;34.6;16.3;122.9;-1.5;0.0;251.7
25.01.2019 12:00;37.3;43.9;42.3;19.6;95.7;-0.5;0.0;389.7
25.01.2019 13:00;53.8;24.2;23.4;15.3;45.0;0.1;0.0;429.3
25.01.2019 14:00;51.3;28.6;26.2;16.4;54.8;1.1;0.0;416.5
25.01.2019 15:00;50.5;32.7;29.1;16.0;62.0;1.4;0.0;345.7
25.01.2019 16:00;48.4;41.2;28.3;14.7;76.1;1.3;0.0;196.0
25.01.2019 17:00;34.5;56.2;35.4;16.8;101.4;0.8;0.0;33.3
25.01.2019 18:00;24.4;67.1;34.7;17.3;128.9;-0.6;0.0;3.0
25.01.2019 19:00;11.1;79.8;38.8;16.7;147.5;-1.8;0.0;0.0
25.01.2019 20:00;3.6;98.0;42.3;20.4;241.3;-2.8;0.0;0.0
25.01.2019 21:00;4.7;83.8;32.6;18.0;145.3;-3.2;0.0;0.0
25.01.2019 22:00;7.4;74.9;26.9;15.6;117.6;-3.0;0.0;0.0
25.01.2019 23:00;6.9;71.1;27.0;15.5;105.3;-2.8;0.0;0.0
26.01.2019 00:00;11.9;56.8;24.5;16.3;71.0;-2.6;0.0;0.0
26.01.2019 01:00;15.0;48.7;29.2;18.1;64.8;-2.7;0.0;0.0
26.01.2019 02:00;17.3;42.8;28.2;18.0;47.8;-2.5;0.0;0.0
26.01.2019 03:00;19.0;39.2;26.5;17.4;45.0;-2.6;0.0;0.0
26.01.2019 04:00;20.1;38.9;25.4;17.2;44.1;-2.6;0.0;0.0
26.01.2019 05:00;22.2;35.1;23.4;16.5;39.1;-2.6;0.0;0.0
26.01.2019 06:00;19.2;38.3;25.3;16.3;45.0;-2.5;0.0;0.0
26.01.2019 07:00;16.5;45.8;23.9;15.6;63.4;-2.4;0.0;0.0
26.01.2019 08:00;11.2;56.7;27.7;16.1;95.7;-2.4;0.0;0.3
26.01.2019 09:00;11.7;54.8;28.6;16.3;92.9;-2.6;0.0;23.8
26.01.2019 10:00;17.3;51.1;30.2;16.4;88.1;-2.4;0.0;76.5
26.01.2019 11:00;16.9;66.8;40.1;18.3;156.8;-1.7;0.0;174.3
26.01.2019 12:00;35.5;44.0;33.3;16.4;87.8;0.6;0.0;389.3
26.01.2019 13:00;48.7;34.1;28.3;16.0;61.9;2.4;0.0;429.8
26.01.2019 14:00;55.1;30.1;25.6;15.0;52.0;3.2;0.0;421.0
26.01.2019 15:00;56.3;33.8;24.8;13.7;56.1;4.0;0.0;329.8
26.01.2019 16:00;52.8;41.6;25.5;12.8;68.4;3.8;0.0;215.3
26.01.2019 17:00;36.2;60.1;28.0;13.9;105.0;3.2;0.0;46.2
26.01.2019 18:00;7.5;92.9;39.7;16.8;201.0;1.2;0.0;5.0
26.01.2019 19:00;2.8;93.6;46.1;21.3;218.5;-0.1;0.0;0.0
26.01.2019 20:00;2.2;89.3;36.0;17.7;199.8;-0.8;0.0;0.0
26.01.2019 21:00;3.3;70.8;32.3;16.6;128.0;-1.0;0.0;0.0
26.01.2019 22:00;4.5;62.7;27.4;16.0;92.8;-0.9;0.0;0.0
26.01.2019 23:00;7.2;57.4;28.9;18.1;74.3;-1.1;0.0;0.0
27.01.2019 00:00;5.1;59.4;25.8;16.6;81.4;-1.3;0.0;0.0
27.01.2019 01:00;5.8;54.7;24.8;15.8;68.4;-1.2;0.0;0.0
27.01.2019 02:00;5.5;54.0;23.0;14.4;64.6;-1.5;0.0;0.0
27.01.2019 03:00;6.3;50.6;19.1;12.6;59.9;-2.4;0.0;0.0
27.01.2019 04:00;5.7;47.4;16.2;10.7;57.7;-3.0;0.0;0.0
27.01.2019 05:00;6.8;43.4;16.2;11.0;51.9;-3.7;0.0;0.0
27.01.2019 06:00;3.2;48.1;14.8;10.0;57.2;-3.3;0.0;0.0
27.01.2019 07:00;6.7;43.1;13.9;9.3;51.2;-2.7;0.0;0.0
27.01.2019 08:00;6.2;43.9;14.6;9.9;53.8;-2.2;0.0;0.0
27.01.2019 09:00;11.8;42.1;13.1;8.2;55.7;-1.2;0.0;23.2
